[-0.019705146551132202, -0.01182117685675621]
[-0.015887442976236343, -0.01230114046484232]
[-0.01895391009747982, -0.01201475691050291]
[-0.019263453781604767, -0.012404914945363998]
[-0.021545475348830223, -0.012764966115355492]
[-0.01755928248167038, -0.013114750385284424]
[-0.017439184710383415, -0.013571593910455704]
[-0.019251355901360512, -0.012444475665688515]
[-0.018296584486961365, -0.013955612666904926]
[-0.017889533191919327, -0.013120472431182861]
[-0.018439313396811485, -0.012107621878385544]
[-0.018277648836374283, -0.013854211196303368]
[-0.01897352561354637, -0.014272147789597511]
[-0.020761549472808838, -0.014645436778664589]
[-0.016868943348526955, -0.015086282044649124]
[-0.01600179821252823, -0.012715116143226624]
[-0.020727045834064484, -0.014951013028621674]
[-0.018505582585930824, -0.014490592293441296]
[-0.02162719890475273, -0.01327360700815916]
[-0.018742261454463005, -0.012857909314334393]
[-0.014864638447761536, -0.015731338411569595]
[-0.021402675658464432, -0.014425303786993027]
[-0.016955992206931114, -0.014583878219127655]
[-0.019264675676822662, -0.015182658098638058]
[-0.018120698630809784, -0.01583477482199669]
[-0.017325151711702347, -0.013732587918639183]
[-0.018315603956580162, -0.014489739201962948]
[-0.019044632092118263, -0.015996720641851425]
[-0.018749389797449112, -0.015032113529741764]
[-0.02044360153377056, -0.013560446910560131]
[-0.019974147900938988, -0.014126535505056381]
[-0.018926220014691353, -0.014578563161194324]
[-0.01933947578072548, -0.014048991724848747]
[-0.018717408180236816, -0.015250148251652718]
[-0.018761541694402695, -0.012932186014950275]
[-0.019556429237127304, -0.015635255724191666]
[-0.021195363253355026, -0.015128825791180134]
[-0.018393414095044136, -0.016574159264564514]
[-0.02091934345662594, -0.013718653470277786]
[-0.017477236688137054, -0.015449939295649529]
[-0.02165083959698677, -0.013865059241652489]
[-0.01966756023466587, -0.014284231700003147]
[-0.019022217020392418, -0.017687708139419556]
[-0.021991943940520287, -0.015119830146431923]
[-0.021897027269005775, -0.016431458294391632]
[-0.02016201987862587, -0.015105788595974445]
[-0.019284700974822044, -0.01640501618385315]
[-0.02094079740345478, -0.015316523611545563]
[-0.02106545679271221, -0.015909643843770027]
[-0.019262660294771194, -0.01574515365064144]
[-0.02108742482960224, -0.014400091953575611]
[-0.01700425148010254, -0.01598415896296501]
[-0.019429773092269897, -0.013977227732539177]
[-0.019171984866261482, -0.016176113858819008]
[-0.020449917763471603, -0.014863921329379082]
[-0.019940493628382683, -0.014493976719677448]
[-0.017514919862151146, -0.014771100133657455]
[-0.019752155989408493, -0.015637805685400963]
[-0.018429523333907127, -0.014508266001939774]
[-0.019828779622912407, -0.01367056556046009]
[-0.022577064111828804, -0.014607413671910763]
[-0.020060887560248375, -0.013851801864802837]
[-0.0200590081512928, -0.013133890926837921]
[-0.01904098503291607, -0.015514891594648361]
[-0.018317729234695435, -0.015234961174428463]
[-0.018074480816721916, -0.013674194924533367]
[-0.018915832042694092, -0.012830235064029694]
[-0.02079678885638714, -0.014891036786139011]
[-0.018004214391112328, -0.012502755969762802]
[-0.015946155413985252, -0.01201663725078106]
[-0.01839274726808071, -0.01290792878717184]
[-0.018097640946507454, -0.013059614226222038]
[-0.01870168372988701, -0.014647092670202255]
[-0.01963612623512745, -0.01539561152458191]
[-0.019145313650369644, -0.013297154568135738]
[-0.018009625375270844, -0.012737385928630829]
[-0.019234245643019676, -0.015100276097655296]
[-0.018337910994887352, -0.014212535694241524]
[-0.019145026803016663, -0.013943335972726345]
[-0.018272588029503822, -0.01569906622171402]
[-0.01723753847181797, -0.014430826529860497]
[-0.020764393731951714, -0.013528904877603054]
[-0.01984483189880848, -0.013491641730070114]
[-0.019042138010263443, -0.015763241797685623]
[-0.019380362704396248, -0.014439639635384083]
[-0.020527200773358345, -0.01338111236691475]
[-0.020190881565213203, -0.013902715407311916]
[-0.018601881340146065, -0.013876352459192276]
[-0.019038796424865723, -0.013159645721316338]
[-0.018778761848807335, -0.013916888274252415]
[-0.019032994285225868, -0.013593253679573536]
[-0.01853753626346588, -0.015312752686440945]
[-0.019933314993977547, -0.01622033305466175]
[-0.019865097478032112, -0.0158345066010952]
[-0.01588582806289196, -0.013790883123874664]
[-0.018712056800723076, -0.015768179669976234]
[-0.020487405359745026, -0.013404332101345062]
[-0.017649754881858826, -0.015288684517145157]
[-0.019616810604929924, -0.014585789293050766]
[-0.019047649577260017, -0.01485719345510006]
[-0.02052447386085987, -0.01396561972796917]
[-0.02054593339562416, -0.014288891106843948]
[-0.020537225529551506, -0.016652505844831467]
[-0.01938997022807598, -0.016282280907034874]
[-0.02044239081442356, -0.013964575715363026]
[-0.018682746216654778, -0.015083130449056625]
[-0.01874411851167679, -0.017364146187901497]
[-0.017742743715643883, -0.017746303230524063]
[-0.019806580618023872, -0.01746176742017269]
[-0.02017473801970482, -0.016403082758188248]
[-0.020169958472251892, -0.016863374039530754]
[-0.017677277326583862, -0.019143875688314438]
[-0.018000952899456024, -0.018681153655052185]
[-0.017108609899878502, -0.017926789820194244]
[-0.019060054793953896, -0.018628347665071487]
[-0.02166220173239708, -0.018352201208472252]
[-0.019266648218035698, -0.017772631719708443]
[-0.021060563623905182, -0.018674390390515327]
[-0.020071208477020264, -0.021313074976205826]
[-0.01628613844513893, -0.01781872659921646]
[-0.019862433895468712, -0.020278768613934517]
[-0.020008694380521774, -0.01823105476796627]
[-0.02118445187807083, -0.018658529967069626]
[-0.020738588646054268, -0.018498888239264488]
[-0.018821263685822487, -0.016785625368356705]
[-0.020521026104688644, -0.016688674688339233]
[-0.018356068059802055, -0.019210971891880035]
[-0.01783604547381401, -0.018757043406367302]
[-0.01964479312300682, -0.017239980399608612]
[-0.019612818956375122, -0.01812148466706276]
[-0.021110782399773598, -0.018891241401433945]
[-0.017649611458182335, -0.01862029731273651]
[-0.018307257443666458, -0.019284404814243317]
[-0.021890217438340187, -0.017323976382613182]
[-0.018962491303682327, -0.016971390694379807]
[-0.019064707681536674, -0.018318966031074524]
[-0.017041906714439392, -0.017272306606173515]
[-0.022418756037950516, -0.019660459831357002]
[-0.018042080104351044, -0.019421156495809555]
[-0.017447950318455696, -0.018445035442709923]
[-0.019616838544607162, -0.02154872938990593]
[-0.016913898289203644, -0.018863961100578308]
[-0.01931038498878479, -0.017845071852207184]
[-0.019075263291597366, -0.019046355038881302]
[-0.0188523530960083, -0.020896390080451965]
[-0.022024337202310562, -0.019485466182231903]
[-0.019806791096925735, -0.017355630174279213]
[-0.0174650140106678, -0.020551325753331184]
[-0.019784271717071533, -0.017554908990859985]
[-0.01852836273610592, -0.01755594275891781]
[-0.017966970801353455, -0.020352236926555634]
[-0.02101040445268154, -0.020968107506632805]
[-0.01972050778567791, -0.018068360164761543]
[-0.019837012514472008, -0.018936030566692352]
[-0.01844761148095131, -0.018798241391777992]
[-0.019865063950419426, -0.019425908103585243]
[-0.020220592617988586, -0.02115793712437153]
[-0.01979898475110531, -0.020093949511647224]
[-0.022822480648756027, -0.02097199484705925]
[-0.019050102680921555, -0.017897754907608032]
[-0.021433264017105103, -0.021010085940361023]
[-0.020377887412905693, -0.020916994661092758]
[-0.020349573343992233, -0.02005808800458908]
[-0.019882066175341606, -0.01834394410252571]
[-0.01985950581729412, -0.019247449934482574]
[-0.01782776042819023, -0.02163989469408989]
[-0.01905989833176136, -0.019937913864850998]
[-0.021510155871510506, -0.0209045447409153]
[-0.020046155899763107, -0.020523181185126305]
[-0.02117609605193138, -0.019166333600878716]
[-0.020353659987449646, -0.021723847836256027]
[-0.021732434630393982, -0.020544055849313736]
[-0.01826556585729122, -0.020665772259235382]
[-0.018588455393910408, -0.02026902511715889]
[-0.019632613286376, -0.019838768988847733]
[-0.019349610432982445, -0.021019961684942245]
[-0.0204242542386055, -0.019335797056555748]
[-0.020082220435142517, -0.02199363522231579]
[-0.021770890802145004, -0.020713824778795242]
[-0.02038426324725151, -0.020283741876482964]
[-0.023113327100872993, -0.021082619205117226]
[-0.020836541429162025, -0.02153046242892742]
[-0.01951828971505165, -0.021192030981183052]
[-0.023303396999835968, -0.023636914789676666]
[-0.020649503916502, -0.021352380514144897]
[-0.022923320531845093, -0.020998509600758553]
[-0.020371267572045326, -0.022573651745915413]
[-0.02582911215722561, -0.023174026980996132]
[-0.022113483399152756, -0.019981088116765022]
[-0.020782191306352615, -0.020972875878214836]
[-0.020507987588644028, -0.021750180050730705]
[-0.022902974858880043, -0.02282411977648735]
[-0.02237829752266407, -0.023995764553546906]
[-0.024452704936265945, -0.022048166021704674]
[-0.02101522497832775, -0.022341089323163033]
[-0.023240836337208748, -0.020765559747815132]
[-0.024261172860860825, -0.019898494705557823]
[-0.026535281911492348, -0.023441476747393608]
[-0.0221361443400383, -0.022652817890048027]
[-0.023881129920482635, -0.022312400862574577]
[-0.024152634665369987, -0.021556051447987556]
[-0.023408137261867523, -0.02248252183198929]
[-0.020247289910912514, -0.02667286992073059]
[-0.025013232603669167, -0.024066872894763947]
[-0.024747386574745178, -0.023020002990961075]
[-0.025009196251630783, -0.022630784660577774]
[-0.026162829250097275, -0.025097377598285675]
[-0.023626141250133514, -0.02141653187572956]
[-0.023283159360289574, -0.024005422368645668]
[-0.022568505257368088, -0.02343163639307022]
[-0.02352025918662548, -0.02334885112941265]
[-0.02425863780081272, -0.023780716583132744]
[-0.025424774736166, -0.024316584691405296]
[-0.024972131475806236, -0.024954194203019142]
[-0.025429807603359222, -0.027480473741889]
[-0.0276224035769701, -0.02578517608344555]
[-0.024563340470194817, -0.023831697180867195]
[-0.023921094834804535, -0.025497308000922203]
[-0.026827692985534668, -0.02477145940065384]
[-0.02354961447417736, -0.025206536054611206]
[-0.02423197403550148, -0.02406669594347477]
[-0.02447737380862236, -0.02323654294013977]
[-0.025879839435219765, -0.02282637171447277]
[-0.027101995423436165, -0.023698976263403893]
[-0.026349440217018127, -0.025115162134170532]
[-0.02677507884800434, -0.025501878932118416]
[-0.02971571311354637, -0.024265721440315247]
[-0.0270003043115139, -0.023383334279060364]
[-0.028047772124409676, -0.026534531265497208]
[-0.024755781516432762, -0.023431770503520966]
[-0.02714799903333187, -0.023608798161149025]
[-0.027588004246354103, -0.02538829669356346]
[-0.02694469317793846, -0.025455068796873093]
[-0.02830825001001358, -0.02700432389974594]
[-0.028918663039803505, -0.026045192033052444]
[-0.02808346413075924, -0.026716163381934166]
[-0.027148637920618057, -0.02391466684639454]
[-0.031204912811517715, -0.025144658982753754]
[-0.026388078927993774, -0.027305658906698227]
[-0.03131009265780449, -0.02768341451883316]
[-0.028444495052099228, -0.02785053476691246]
[-0.029508981853723526, -0.02525649219751358]
[-0.03128643333911896, -0.027692103758454323]
[-0.030937420204281807, -0.026173176243901253]
[-0.0286527331918478, -0.02727089449763298]
[-0.030418001115322113, -0.02743097022175789]
[-0.030081292614340782, -0.028133206069469452]
[-0.0300142802298069, -0.028042631223797798]
[-0.028628163039684296, -0.027796298265457153]
[-0.02851519174873829, -0.028674202039837837]
[-0.03269360214471817, -0.02787601947784424]
[-0.02959696762263775, -0.02726019360125065]
[-0.03021247498691082, -0.02816826105117798]
[-0.029571764171123505, -0.029839806258678436]
[-0.030187221243977547, -0.02922697737812996]
[-0.028866712003946304, -0.028010882437229156]
[-0.0301666297018528, -0.030175702646374702]
[-0.030079735442996025, -0.027612442150712013]
[-0.03237096592783928, -0.029041478410363197]
[-0.031023845076560974, -0.02996511571109295]
[-0.03301026672124863, -0.027968071401119232]
[-0.028099164366722107, -0.02980371192097664]
[-0.027559122070670128, -0.028002478182315826]
[-0.02953769825398922, -0.027678584679961205]
[-0.030764635652303696, -0.02824721299111843]
[-0.030300240963697433, -0.03190499171614647]
[-0.030575145035982132, -0.03021809086203575]
[-0.027539705857634544, -0.029917005449533463]
[-0.02949497289955616, -0.028058771044015884]
[-0.027672650292515755, -0.029342764988541603]
[-0.027330979704856873, -0.029591379687190056]
[-0.02989974617958069, -0.03049561195075512]
[-0.030116930603981018, -0.031745851039886475]
[-0.02936745621263981, -0.031122813001275063]
[-0.029471632093191147, -0.028856409713625908]
[-0.02808251790702343, -0.03096986934542656]
[-0.027452072128653526, -0.02924831584095955]
[-0.028198642656207085, -0.030202142894268036]
[-0.031025275588035583, -0.02899054065346718]
[-0.028457092121243477, -0.029204733669757843]
[-0.029909932985901833, -0.03167860954999924]
[-0.027458583936095238, -0.032326046377420425]
[-0.028707193210721016, -0.02998793125152588]
[-0.029062382876873016, -0.03088977560400963]
[-0.03063574992120266, -0.02969692461192608]
[-0.03041708841919899, -0.031793057918548584]
[-0.030451247468590736, -0.03329399228096008]
[-0.031677279621362686, -0.031465932726860046]
[-0.030147042125463486, -0.031690388917922974]
[-0.030314266681671143, -0.031014317646622658]
[-0.027755742892622948, -0.0330895371735096]
[-0.02818671613931656, -0.03232203423976898]
[-0.029389141127467155, -0.03086051158607006]
[-0.029708577319979668, -0.0322471559047699]
[-0.029962332919239998, -0.032485220581293106]
[-0.028640074655413628, -0.03229383006691933]
[-0.02768649347126484, -0.03350880369544029]
[-0.02788534201681614, -0.03271394595503807]
[-0.02830224111676216, -0.030868463218212128]
[-0.02896978333592415, -0.03346530348062515]
[-0.029561001807451248, -0.032595932483673096]
[-0.0287330262362957, -0.031145116314291954]
[-0.028743548318743706, -0.032059453427791595]
[-0.0293310284614563, -0.032043859362602234]
[-0.027322471141815186, -0.03320677950978279]
[-0.027904275804758072, -0.031365904957056046]
[-0.029437990859150887, -0.032605886459350586]
[-0.026383714750409126, -0.03198954463005066]
[-0.029924869537353516, -0.03257797285914421]
[-0.02967553585767746, -0.033502694219350815]
[-0.029545361176133156, -0.034664690494537354]
[-0.02671562135219574, -0.03231019899249077]
[-0.028186682611703873, -0.03250276297330856]
[-0.02832106500864029, -0.035684823989868164]
[-0.026247018948197365, -0.03266455978155136]
[-0.030115600675344467, -0.03392982855439186]
[-0.027316590771079063, -0.03361979499459267]
[-0.029533835127949715, -0.03300995007157326]
[-0.02725275233387947, -0.032323580235242844]
[-0.03009793907403946, -0.033688440918922424]
[-0.028802208602428436, -0.03020530566573143]
[-0.030516639351844788, -0.03249451145529747]
[-0.029423007741570473, -0.0330023393034935]
[-0.029737034812569618, -0.02992345578968525]
[-0.03026563860476017, -0.032237280160188675]
[-0.029625076800584793, -0.0326065868139267]
[-0.03219195455312729, -0.036867186427116394]
[-0.03049345687031746, -0.033490780740976334]
[-0.03062935546040535, -0.03290797024965286]
[-0.029324907809495926, -0.03566719591617584]
[-0.03076743707060814, -0.03447859734296799]
[-0.030223423615098, -0.03530324995517731]
[-0.03131440654397011, -0.03505098447203636]
[-0.027750365436077118, -0.034296270459890366]
[-0.029107781127095222, -0.033289335668087006]
[-0.03196445852518082, -0.03487446531653404]
[-0.030595289543271065, -0.03416377678513527]
[-0.03069264069199562, -0.03485238179564476]
[-0.028480764478445053, -0.0321352481842041]
[-0.03161829337477684, -0.03574249893426895]
[-0.031398288905620575, -0.03266499191522598]
[-0.028582356870174408, -0.03258831053972244]
[-0.03157125785946846, -0.03382065147161484]
[-0.030546050518751144, -0.034497424960136414]
[-0.029386382550001144, -0.03298627585172653]
[-0.03027513064444065, -0.034633785486221313]
[-0.027925198897719383, -0.03355936333537102]
[-0.03212049603462219, -0.03471376746892929]
[-0.030420871451497078, -0.03512440249323845]
[-0.03073759190738201, -0.034383971244096756]
[-0.027883607894182205, -0.036545053124427795]
[-0.03213401883840561, -0.03418399766087532]
[-0.030028343200683594, -0.035774119198322296]
[-0.029366644099354744, -0.03411680459976196]
[-0.031064249575138092, -0.03652399033308029]
[-0.028298843652009964, -0.03544272854924202]
[-0.03016190603375435, -0.03298933804035187]
[-0.0297566968947649, -0.03481661155819893]
[-0.032335542142391205, -0.036153871566057205]
[-0.03299123793840408, -0.03743583709001541]
[-0.026339123025536537, -0.032209865748882294]
[-0.03109327144920826, -0.03224918618798256]
[-0.02962210401892662, -0.03299802541732788]
[-0.03093336708843708, -0.034289151430130005]
[-0.03005002997815609, -0.033441901206970215]
[-0.030066708102822304, -0.0337546281516552]
[-0.030193522572517395, -0.03270970657467842]
[-0.03184924274682999, -0.033706557005643845]
[-0.030380303040146828, -0.034147460013628006]
[-0.02886887639760971, -0.03228730708360672]
[-0.031920451670885086, -0.028898661956191063]
[-0.03170013800263405, -0.03319161757826805]
[-0.030800718814134598, -0.032119542360305786]
[-0.027558529749512672, -0.031123628839850426]
[-0.02873886376619339, -0.031253982335329056]
[-0.02883397974073887, -0.03142080828547478]
[-0.02989463321864605, -0.031712569296360016]
[-0.029237691313028336, -0.03254218026995659]
[-0.03241821378469467, -0.03218458592891693]
[-0.02911699004471302, -0.03297277167439461]
[-0.029376031830906868, -0.03189738839864731]
[-0.03254743292927742, -0.02942797914147377]
[-0.030282551422715187, -0.033483948558568954]
[-0.030868707224726677, -0.03173071891069412]
[-0.028670132160186768, -0.03046802058815956]
[-0.03151269257068634, -0.03477422893047333]
[-0.03128020465373993, -0.03470374643802643]
[-0.028436068445444107, -0.032470423728227615]
[-0.030281662940979004, -0.034322142601013184]
[-0.03130290284752846, -0.03510598465800285]
[-0.03360677510499954, -0.03547748923301697]
