[0.006024850066751242, 0.008071987889707088]
[0.00639147125184536, 0.007539013400673866]
[0.0077822450548410416, 0.006749206688255072]
[0.00480961287394166, 0.004491929430514574]
[0.007245187181979418, 0.006185694132000208]
[0.004155644215643406, 0.004937690682709217]
[0.003526706015691161, 0.004450471606105566]
[0.00617962284013629, 0.005554496310651302]
[0.006111498922109604, 0.003858084324747324]
[0.00484029995277524, 0.008193597197532654]
[0.00821096170693636, 0.008966438472270966]
[0.0049940794706344604, 0.006255369633436203]
[0.008513771928846836, 0.005746407434344292]
[0.010828416794538498, 0.007244814652949572]
[0.01535050943493843, 0.0059938253834843636]
[0.0209085363894701, 0.011319596320390701]
[0.014670337550342083, 0.011130145750939846]
[0.016537226736545563, 0.013053316622972488]
[0.010049989446997643, 0.01957000233232975]
[0.013623934239149094, 0.01050411444157362]
[0.010382366366684437, 0.009756846353411674]
[0.012815934605896473, 0.012153303250670433]
[0.010944654233753681, 0.008030864410102367]
[0.011486911214888096, 0.010763785801827908]
[0.012896213680505753, 0.009001897647976875]
[0.02056613191962242, 0.007782825734466314]
[0.01235949620604515, 0.01091274619102478]
[0.01108454167842865, 0.009683948941528797]
[0.023271063342690468, 0.01132180169224739]
[0.013434931635856628, 0.008861158043146133]
[0.01657956652343273, 0.012468956410884857]
[0.011669915169477463, 0.007476791739463806]
[0.014786213636398315, 0.009028886444866657]
[0.011946290731430054, 0.009990780614316463]
[0.010283480398356915, 0.010584824718534946]
[0.017787998542189598, 0.02094128169119358]
[0.016288481652736664, 0.011359582655131817]
[0.009394513443112373, 0.01823015697300434]
[0.013307048939168453, 0.021013876423239708]
[0.01649031601846218, 0.018153665587306023]
[0.012823180295526981, 0.018114320933818817]
[0.014544965699315071, 0.02783646248281002]
[0.018029414117336273, 0.021426411345601082]
[0.015392201021313667, 0.02640339732170105]
[0.029319722205400467, 0.029748711735010147]
[0.020499126985669136, 0.029702140018343925]
[0.01952018216252327, 0.02996586635708809]
[0.013426732271909714, 0.02064572088420391]
[0.01740225777029991, 0.02121463418006897]
[0.01704433560371399, 0.025634750723838806]
[0.018366148695349693, 0.01776120625436306]
[0.018168486654758453, 0.012480407953262329]
[0.013328230939805508, 0.019247163087129593]
[0.01783601939678192, 0.013904557563364506]
[0.015574263408780098, 0.012005944736301899]
[0.01694934442639351, 0.015373576432466507]
[0.022063596174120903, 0.013219955377280712]
[0.01635737717151642, 0.012185350060462952]
[0.02064644731581211, 0.010784531012177467]
[0.01767267845571041, 0.011062662117183208]
[0.014447337947785854, 0.0120324632152915]
[0.013117162510752678, 0.012868047691881657]
[0.013584282249212265, 0.01035952940583229]
[0.011403029784560204, 0.010412544943392277]
[0.018392572179436684, 0.009806266985833645]
[0.016503192484378815, 0.008961125276982784]
[0.0130472956225276, 0.00708460807800293]
[0.011193843558430672, 0.008362073451280594]
[0.017208551988005638, 0.007466199342161417]
[0.012331484816968441, 0.007496940903365612]
[0.014929581433534622, 0.007509027142077684]
[0.01309644803404808, 0.008732739835977554]
[0.012024691328406334, 0.007372493389993906]
[0.013981346972286701, 0.008695455268025398]
[0.01797550544142723, 0.007871811278164387]
[0.010839083231985569, 0.007926713675260544]
[0.018084460869431496, 0.004862542729824781]
[0.016340352594852448, 0.008439893834292889]
[0.019574468955397606, 0.006024504546076059]
[0.0367402546107769, 0.006222681142389774]
[0.016516847535967827, 0.007710637059062719]
[0.018225204199552536, 0.006377224810421467]
[0.016046680510044098, 0.0050148810259997845]
[0.015447793528437614, 0.006750558502972126]
[0.01282857172191143, 0.004592107143253088]
[0.014215907081961632, 0.008112515322864056]
[0.01538196299225092, 0.005482956767082214]
[0.020034238696098328, 0.014737066812813282]
[0.012216530740261078, 0.005998691078275442]
[0.021515727043151855, 0.006133661139756441]
[0.01394441444426775, 0.005594729445874691]
[0.010815003886818886, 0.0076247090473771095]
[0.009919144213199615, 0.0059449453838169575]
[0.011250694282352924, 0.004779415670782328]
[0.01354522630572319, 0.004130946006625891]
[0.013169631361961365, 0.005823950748890638]
[0.010789670050144196, 0.0034388697240501642]
[0.011829465627670288, 0.0027442940045148134]
[0.012102056294679642, 0.0022883492056280375]
